taxa,PC1,PC2,PC3
N2965,59.6237668096244,-48.6926332433868,42.1796181559668
N2966,87.3756713198077,-0.990459633412406,30.7356085360225
N2967,69.8284114993707,-54.7534348028649,40.9955504321934
N2968,56.5286068329224,-35.730910192695,59.6594167180332
N2969,102.462576993768,-35.0145502803058,21.8291919591994
N2970,59.0750921243559,-37.4275296301916,47.4680507097392
N2971,100.350254133367,10.6191896249856,8.65401682219255
N2972,54.4453853524361,-45.8748734162133,51.221114082197
N2973,36.4957132834637,-40.2232293995495,58.2077437032191
N2974,59.3486640596796,-26.8142240014868,35.8835415698269
N2975,31.6668698129523,-40.9619274471243,9.85842160351032
N2976,135.743512863995,10.2096186640613,-10.4666588604762
N2977,132.242119889162,2.49705393893377,-8.40136344733176
N2978,135.819320023496,12.3058318244145,-10.264578547304
N2979,135.71348361621,3.31138934676394,-10.0981946782558
N2980,132.882955501529,-2.0399161441759,-4.6536009934655
N2981,129.783354953999,0.344991776814079,-8.57741802691481
N2982,135.413498497088,4.04063468070784,-4.26928729993997
N2983,129.335218689106,19.4775111720152,-11.5400625767219
N2984,140.010365922854,-18.247146665523,1.16972708226893
N2985,135.085566862159,-0.341365794624399,-5.67070405118357
N2986,133.162543570277,0.709864684211489,-6.52732761966976
N2987,130.588059977604,7.68983412407541,-7.72420727529289
N2988,123.163211162584,40.5134562961414,-22.3873686128306
N2989,135.905865187781,8.66262573628191,-4.32644749045949
N2990,134.944737824786,8.45207963999182,-4.28857886488478
N2991,139.514544365796,-11.6618105137718,0.0417763110169913
N2992,131.238719543449,1.24847984929739,-10.2212508222385
N2993,138.97482912903,-10.2407944693722,1.32639907635431
N2994,130.69493580577,2.01515418876464,-4.86319205777759
N2995,134.367255838029,-19.7712491258208,3.43639993267203
N2996,134.783122767662,-18.914484690376,2.81681245834084
N2997,130.430821930823,-0.145669822917876,-8.80539174281333
N2998,130.833359184313,0.721940189118015,-8.6309909305515
N2999,129.444863108137,1.24220291379163,-6.29285822480665
N3000,125.593549390687,5.83018749848012,-7.6668805828911
N3001,126.240532155025,4.98075876879446,-7.42866017114211
N3002,131.315038395173,23.5038970635496,-12.6081827443965
N3003,133.629626820412,-2.97813013620145,-2.33551343889525
N3004,139.744878385115,-20.1639709986186,3.22849729609047
N3005,136.308834291143,-11.7845455999977,-1.14030699087413
N3006,128.046984212773,6.78929537834165,-11.518622328625
N3007,131.841401348137,4.60629079927216,-7.15802112302685
N3008,130.861063500141,5.54083996063983,-8.8832055049845
N3009,139.920767961136,-16.1963139580629,-0.247313424598146
N3010,133.09694768247,-0.833452337431336,-4.39889980122021
N3011,136.726694730865,-9.35883523247763,-2.48147631146263
N3012,132.16941001456,-1.48140531117727,-5.37710715644501
N3013,123.740764987618,35.5091076605122,-20.4905596184399
N3014,127.462443994315,23.8056374211234,-15.6022035634467
N3015,130.1419463233,5.56017716044317,-9.27457299838962
N3016,131.782106732547,3.91853579751025,-7.55338893111156
N3017,131.501710242348,1.66162021395484,-7.18743998616997
N3018,131.695260908411,4.15208178020373,-8.99000334866725
N3019,134.997713548638,-12.2601542268807,1.11395695721054
N3020,132.363626305254,0.320158835111767,-6.53781706949027
N3021,134.102704553852,-1.50763543627069,-2.16378423511526
N3022,126.41510880796,24.5864005847911,-15.2094441148212
N3023,128.167979101465,7.40885779554362,-12.6769991631377
N3024,131.07059633846,6.1173303115176,-7.76061584668364
N3025,127.430256165932,-1.92500940340183,-6.39057567748309
N3026,129.780139674664,22.4891346309635,-16.4662856600492
N3027,138.59558343059,-10.8639134403252,0.377443943436589
N3028,131.574615388109,0.887113803517133,-7.4120562650413
N3029,135.109146423886,-10.0727167720606,-5.07778693009148
N3030,136.163277423602,-11.3200126862187,-0.230182259995621
N3031,133.123246827843,0.251546428196396,-8.64862739652582
N3032,128.349732987495,8.17726932357637,-9.09574895510796
N3033,135.908218967847,-16.2157122261077,1.23529894890158
N3034,-54.6885111360622,-11.5458862659527,18.849941818086
N3035,-117.62622475087,-17.1079557485703,23.9677649223462
N3036,-65.9285534629872,-27.0006592851982,37.252768120934
N3037,116.218416415021,-9.26614288649453,-0.820837766868347
N3038,51.2889577628234,-42.5935663119668,26.2472467471214
N3039,75.3619467218853,14.2975489479574,1.42031373690612
N3040,38.3521601036359,-7.85406815229579,20.561376154992
N3041,59.4197476990454,-15.3484238827042,8.2837976580332
N3042,44.0158986970684,-2.09769735949613,-15.6580570531889
N3043,-88.6778118731612,-26.0933815151833,5.07079289095566
N3044,76.6388595987059,4.59204504395383,9.71141006695641
N3045,69.1080003115201,-19.9339950944318,0.0980504372308751
N3046,91.0760513057828,3.32579546911717,5.64601878959757
N3047,26.4463894194233,-8.87985417809301,-1.24233443965399
N3048,-64.7659122277478,-19.6979425618528,12.7693989007736
N3049,74.3894567312176,-40.4427729897888,-7.10773609466842
N3050,-45.533827228069,-19.6681821195737,30.4605893162202
N3051,-53.7658682003433,-23.3890448458397,5.55242954494874
N3052,59.8399880713571,-31.4865014899783,1.71173833210781
N3053,22.6054752034045,-1.50735491386311,-0.284249306745617
N3054,103.332854636187,-21.0211816063822,2.22913925371983
N3055,28.8383488893167,-35.3822561914621,6.75805034248381
N3056,78.6092940741086,-6.29961369138069,-0.906666977465466
N3057,26.5402360023511,-19.0078890870516,21.6758340796453
N3058,-35.1292447566849,-37.788155721127,5.9821694981629
N3059,-48.1043129757331,-23.3110014545844,18.8547477775151
N3060,-103.115670086463,-25.4969110395925,8.09713967871057
N3061,-84.0213356608772,-13.7273896287794,29.3301074977057
N3062,-87.6162548888254,-14.465948785859,8.76887271298932
N3063,-61.3073470590384,-19.1705073433116,-9.06115165791226
N3064,-86.8740335857542,-14.4184536501716,8.92470227227748
N3065,-44.4596152176051,-27.7964907990673,24.4726146904576
N3066,-107.360850946746,-17.0875635365528,19.1798352143638
N3067,-53.1140209632322,-19.7710250314207,27.3144639829065
N3068,-45.4849664578344,-21.1488764019097,1.61029739147064
N3069,-100.413741542848,-21.9809510925537,15.1361405028012
N3070,-8.3846920415869,-23.4901749738817,3.40191732777878
N3071,69.4532096648495,-24.207855825428,-17.6202506074465
N3072,78.423280842756,-22.0104211850359,-19.323013744261
N3073,87.192454206291,-21.4910383666271,-6.49978102837574
N3074,80.7239962987954,-30.0237307032306,-4.42114182422797
N3075,102.778140702682,-39.3790815166238,-2.86834653473077
N3076,76.010880883367,-31.1495026998931,-11.423659616517
N3077,87.2958814040328,-38.8532938793499,-11.8792167148069
N3078,81.0721896705577,-33.989565507338,-2.54813464926921
N3079,83.5038702370245,-38.6806889162945,-3.35694906589146
N3080,99.1597185014647,-31.6521265397552,-4.06577150873439
N3081,109.319038766871,-30.4203173370452,0.0059259797315529
N3082,92.9324616649369,-29.5426257004344,3.70849988175004
N3083,88.85851704495,-33.4426348050629,-1.32646566298216
N3084,107.982856129303,-28.694100588472,4.81750091662575
N3085,74.4975927430437,-26.0080476008802,0.674520574128149
N3086,108.884570336901,-33.0080072849894,4.62682499434061
N3087,112.376199898443,-32.7979312366999,6.24210403542363
N3088,90.7342755526231,-32.6742513044205,-16.3191018369667
N3089,105.078685603022,-28.7633405952208,1.42864556846143
N3090,118.309447084024,-39.7303811056131,8.92246901175287
N3091,-66.7301536407354,-25.7172962954067,-11.8660549651659
N3092,45.7267185655944,-46.7798715946321,13.2009714912158
N3093,89.5605356677907,-17.2445566646772,19.2964059891755
N3094,102.128428331322,-45.6498885844241,34.4548344790911
N3095,69.3944644590652,-53.7911528904691,39.3952027950144
N3096,90.6008832564706,-43.9324907033311,13.0691416361515
N3097,-2.86829555936763,-35.6567933921955,0.247263789865735
N3098,-25.1479027612752,-42.1439493820599,-9.92018277428218
N3099,65.4064150812887,-22.5494854786948,-1.7999407779838
N3100,39.3475897276906,-15.4427403213663,18.2949723291338
N3101,16.2485915500672,-13.4176858531579,21.1746534652314
N3102,-63.3572465844684,-22.4845555181111,18.9989410037677
N3103,73.6293489237145,-14.3525991109312,2.57762374638467
N3104,7.56181971375736,-35.2975347316702,10.8075853152895
N3105,-62.7494414317139,-32.3190442019964,-7.91583443617594
N3106,-57.1985831019995,-15.8516698623374,51.4100423296502
N3107,-36.8561797194662,-25.3969065909682,22.5043452746344
N3108,62.1641219236769,5.47444592588057,9.31173416487901
N3109,28.9064393360153,-33.7269664714475,24.9695920781464
N3110,-36.8993869320145,-18.7861311410684,39.5731429691158
N3111,-23.3744464514904,-36.5705810905722,19.086061507776
N3112,-46.2294790792082,-39.5867392246493,27.2164991971448
N3113,-75.6910124622514,-12.7560697727982,27.0829279325548
N3114,-65.4320162769335,-20.9877541316194,38.9776139963712
N3115,-51.0823156744988,-20.8681579341684,25.0180878044909
N3116,-67.1319056762047,-21.1005407670779,39.0095110186887
N3117,-7.05241326675176,-37.1823741942539,-7.42856441499798
N3118,-7.02961355290774,-38.9691557391377,-7.60438393407121
N3119,82.1326516926655,-31.4275449587233,13.4892415308058
N3120,54.9986709962538,-27.2846492356062,12.9159910206252
N3121,-14.1392056152136,-29.7055172365275,7.94764874429812
N3122,61.0955692142236,-37.0392545568309,28.3661451755708
N3123,80.5458627622139,-24.6434105478622,28.5690464705347
N3124,30.7209532635058,-19.7280730616635,31.5473104534208
N3125,81.9729080233518,-10.2106014011708,-3.62578740192968
N3126,68.3217774448296,-51.1628120500706,30.5485006822537
N3127,-37.0755887864832,-22.0513464744648,-31.1309395905888
N3128,55.4186843852191,-42.252611051054,45.2525959603038
N3129,-62.80729963736,-26.0224922435296,-7.22233550494449
N3130,-7.86225346097677,-39.9995044630384,24.5985481212982
N3131,-2.29401385968609,-29.2186126579808,32.6894379799736
N3132,-6.78616853438856,-21.2877181122977,28.920830130397
N3133,79.0440544042815,-35.5696875986083,7.15268732854403
N3134,26.2241264473812,-49.4294476287584,32.2474910982236
N3135,57.6414701332707,-12.0972255274749,5.59000642576295
N3136,-18.5580790184817,-36.3437616079437,-35.2499694816535
N3137,83.1507995199623,-21.6232299517283,8.94115728227766
N3138,-11.9880532603523,4.40654891539255,15.9520691689765
N3139,22.9300377763359,-22.1472629433318,13.5388306877283
N3140,57.246815174301,-35.9304335055845,11.2113224435234
N3141,-2.80084628494622,-16.1705333921753,-7.31089314016769
N3142,114.348989245859,-8.07316660251877,-0.887554097198854
N3143,65.1399635860227,-31.4826454012208,2.91472804349532
N3144,65.8002473547273,-29.2790604358615,1.51844738400138
N2629,-90.9162401653899,-12.741160644597,2.3687903514669
N3145,-2.92027427608692,-47.372647241174,13.5892177764514
N3146,44.6619386000173,-42.6949234368188,-11.5894698685947
N3147,10.7758123008973,-58.9964460676937,-15.4865445549919
N3148,95.1010192973472,-41.0656171573412,4.48230283423229
N3149,28.1792849849372,-46.7231589525326,-11.0551085953547
N3150,-31.1588782429162,-30.7985623139764,-10.8895707845576
N3151,2.6429147881446,-45.6732075136258,4.69314491600695
N3152,50.6121549184906,-15.1922628349374,26.5138052522045
N3153,-43.0554351303771,-36.9734726292797,16.2472607538194
N3154,52.6148998970866,-29.8926160696203,-11.5138108889052
N3155,-70.5505374402519,-27.1195174115207,18.3014810175396
N3156,-19.7127223958226,-54.4844815514856,3.65351884714076
N3157,73.8812136004416,-9.59105348687003,-3.0072038211796
N3158,53.7829842593535,-42.0181551644623,7.33690645035832
N3159,9.30330290383052,-46.840620017272,-1.52205170989899
N3160,-45.5117565834131,-39.6763784658979,17.7309878440865
N3161,65.0963548623468,-25.7162437398857,-7.98795514529821
N3162,-66.1765333372647,-45.3465756165091,7.31555438162428
N3163,-55.8249066855168,-35.7209907245039,-9.71544727819441
N3164,23.9447029662113,-66.9598747654861,6.83068100769158
N3165,32.7063484039216,-7.88127068951325,-9.5546856582027
N3166,33.117421727509,-20.6603518428674,14.9828436447032
N3167,31.0434254012968,-36.5040745135418,1.96850504382996
N3168,29.0221059461802,-36.2614972912341,2.66560620246161
N3169,62.0292102609706,-46.9056917628919,-12.7443892092565
N3170,60.4986718097064,-58.8705927851387,-12.7577149750242
N3171,85.2936573587264,-26.5278403443349,2.56022508842597
N3172,45.5714337752807,-23.6006131807954,-4.88888145256231
N3173,75.400196993772,-34.2651028312439,1.66119455030012
N3174,-152.036205334438,-17.1467993181075,-0.488867227177035
N3175,12.3355447097636,-51.9812064463272,-17.8504533733152
N3176,71.3919347649874,-18.7194986045678,2.37122718460546
N3177,82.7492454800763,0.462537260287481,4.43878226021935
N3178,19.7446659492222,-51.5330466778934,-6.47512886758412
N3179,49.4967628395801,-50.1583568622552,17.6879864983173
N3180,51.8315293781795,-16.0245620546867,2.31221644538363
N3181,25.1699648043204,-15.906589626406,10.8212682166069
N3182,-25.8032551963224,-46.0813793436188,-8.32897259923693
N3183,25.6690168924439,-22.7869369677716,-12.3638614373498
N3184,28.1458014119235,-22.8008889884066,-12.530400045693
N3185,12.2281647557153,-50.6656087843904,-36.762290723589
N3186,17.8187378117654,-62.2190936489974,-14.7271635411049
N3187,60.7012858684698,-9.46463895342037,-1.22978043012778
N3188,43.0762018570408,-48.1208921989798,4.50652464590111
N3189,-90.5116843863723,-13.0127746811259,2.50483464729202
N3190,33.7185911560536,-20.3452651104932,13.3377096937471
N3191,-0.966024197719381,-67.3963688808278,-24.6922763905111
N3192,42.6813984456098,-30.7967210851844,4.50239069416902
N3193,14.8738515040858,-15.1397850746572,-8.47931126507209
N3194,134.223496155493,13.4857040077973,-7.46531510905647
N3195,139.112802792729,-4.84018056623432,-2.60005562433802
N3196,132.995983618568,13.1584399691514,-8.01784964586586
N3197,137.06250502372,-4.52143331291775,-3.48337248432976
N3198,137.914662472817,-5.48601576437176,-3.89151741920092
N3199,139.393548546215,3.8165596241261,-6.79268585009148
N3200,132.406498775584,28.8926259699337,-15.2417308786245
N3201,139.104780501355,-11.0100672009086,-2.64985345894822
N3202,139.439724680628,-20.5526584267767,1.50305352367835
N3203,133.16235610191,20.3269950230766,-12.5135526074695
N3204,134.522807499016,-1.38911547884284,-5.81228385749429
N3205,133.137125975415,15.4630987986985,-9.5340891117926
N3206,137.053720680233,1.02449459136853,-5.33233109656195
N3207,131.896441741474,12.7391018278909,-12.7399484615155
N3208,129.504615271398,26.9877143098604,-15.2179096066904
N3209,134.594936386317,13.3344486344487,-10.7417971138782
N3210,132.679505350003,31.5108430985484,-13.6174485154703
N3211,131.240308382231,8.67703866741071,-10.3380006834778
N3212,137.598614601981,1.49531391597152,-4.5407714986956
N3213,131.632671163982,6.82582741584666,-6.2493449358191
N3214,135.080089513413,4.19790403807706,-8.16466321031709
N3215,137.272863536709,-7.5213412035908,-2.36852481232407
N3216,132.342623145701,0.944270167937685,-7.08204096520143
N3217,136.926554387607,-1.64984370578667,-5.00643994172435
N3218,131.50851646862,21.3343828032916,-15.6832837311364
N3219,135.157852312765,12.6045787553779,-11.9690515323162
N3220,138.172986790626,-4.70429737840144,-5.96907045793113
N3221,136.358953314895,-10.9012551206923,-1.4677618908302
N3222,136.546473794072,0.544356107466063,-6.21797432644778
N3223,132.883297824226,10.5926029516601,-10.4484110900395
N3224,131.943860865703,27.4015661542774,-16.3719907925024
N3225,142.427568494584,-10.8641050520423,-1.66644171779057
N3226,132.766603695101,17.6260517035428,-14.4099362719242
N3227,132.710276493873,1.10797400395282,-9.31697430917393
N3228,138.521919301655,-7.46661245911937,-2.63602133973293
N3229,137.198593585312,6.2026891593752,-9.25755891686071
N3230,129.87893956213,14.4575788806597,-13.4947966305907
N3231,137.093195552328,2.03650482268935,-5.66350697213069
N3232,137.320021207766,24.1562293019572,-12.9845116774667
N3233,134.689436591827,-0.774510250805405,-6.3645436024893
N3234,134.396909773834,-5.50699473168991,-3.22091596204707
N3235,131.430985886398,17.1045388021148,-11.8756577062951
N3236,131.316609448009,10.5871383253637,-10.8267023022032
N3237,127.360069159401,46.7980526759818,-30.9282462803386
N3238,131.548287868273,15.2713884990366,-11.953154001136
N3239,138.857459288172,-18.698069376479,0.0887168041653971
N3240,131.448422568728,14.6667731091831,-11.611660070331
N3241,130.513866214168,22.4850659877527,-15.241572819423
N3242,140.298054605923,-5.8880478871324,-2.55779006309665
N3243,139.372782174263,-4.64878172211259,-3.86081084799386
N3244,127.990760854247,47.3234428059548,-31.1194374603122
